okr;nrk;komitet;kandydat;glosy;procent;lprocent;wynik;plec
35;7;PSL;KURZĄTKOWSKI Andrzej;934;0.28;2.13;N;M
35;8;PSL;LICZNERSKA Grażyna Zyta;648;0.20;1.48;N;K
35;9;PSL;STEGIENKO Mirosław Wojciech;399;0.12;0.91;N;M
35;10;PSL;URBANOWICZ Emilia;1755;0.53;4.01;N;K
35;11;PSL;EIDTNER Alicja;495;0.15;1.13;N;K
35;12;PSL;SZAŁKO Agnieszka;1348;0.41;3.08;N;K
35;13;PSL;ANDRZEJEWSKI Jarosław Arkadiusz;648;0.20;1.48;N;M
35;14;PSL;SIEROŃSKI Mateusz Andrzej;657;0.20;1.50;N;M
35;15;PSL;KROPIWNICKA Iwona;656;0.20;1.50;N;K
35;16;PSL;FRANCZUK Jarosław;443;0.13;1.01;N;M
35;17;PSL;JAMROGA Józef Maksymilian;232;0.07;0.53;N;M
35;18;PSL;HARAŃ Beata Ewa;756;0.23;1.73;N;K
35;19;PSL;KRAJEWSKI Jaromir Andrzej;515;0.16;1.18;N;M
35;20;PSL;ŚLĄSKA-ZYŚK Wioletta;3668;1.11;8.38;N;K
35;1;PiS;MAKSYMOWICZ Wojciech Stefan;31575;9.52;24.52;T;M
35;2;PiS;ARENT Iwona Ewa;17916;5.40;13.91;T;K
35;3;PiS;CHOJECKI Artur Henryk;8344;2.52;6.48;N;M
35;4;PiS;KOSSAKOWSKI Wojciech;11257;3.39;8.74;T;M
35;5;PiS;MAŁECKI Jerzy Wojciech;9631;2.90;7.48;T;M
35;6;PiS;GOSIEWSKI Jerzy Antoni;7455;2.25;5.79;N;M
35;7;PiS;KOZŁOWSKI Patryk;5822;1.76;4.52;N;M
35;8;PiS;NOWACKI Robert Krzysztof;3240;0.98;2.52;N;M
35;9;PiS;ŻUCHOWSKI Henryk;5661;1.71;4.40;N;M
35;10;PiS;RUDNIK Dariusz Stanisław;2040;0.62;1.58;N;M
35;11;PiS;BUKOWSKA Beata Anna;1654;0.50;1.28;N;K
35;12;PiS;SZOSTAK Izabela Kamila;1432;0.43;1.11;N;K
35;13;PiS;MARCHEL Karol Robert;2519;0.76;1.96;N;M
35;14;PiS;TOŁWIŃSKA Zdzisława Barbara;625;0.19;0.49;N;K
35;15;PiS;JUCHNIEWICZ Andrzej;1288;0.39;1.00;N;M
35;16;PiS;MICHALSKA Jolanta Anna;938;0.28;0.73;N;K
35;17;PiS;SUCHOCKA Agnieszka Jolanta;1222;0.37;0.95;N;K
35;18;PiS;SZOSTKOWSKI Tomasz;948;0.29;0.74;N;M
35;19;PiS;MIESZKOWSKA Ewa;1023;0.31;0.79;N;K
35;20;PiS;WYPIJ Michał Piotr;14170;4.27;11.00;T;M
35;1;SLD;KULASEK Marcin Robert;20453;6.17;44.55;T;M
35;2;SLD;MATUSZEWSKA-BORUC Małgorzata Emilia;4594;1.39;10.01;N;K
35;3;SLD;GÓRSKI Hubert;5208;1.57;11.34;N;M
35;4;SLD;MICHNIK Łukasz;1572;0.47;3.42;N;M
35;5;SLD;KOBYLIŃSKA Lucyna;1618;0.49;3.52;N;K
35;6;SLD;TARASIEWICZ Sława Iwona;1169;0.35;2.55;N;K
35;7;SLD;PYSZNA Malwina Maria;966;0.29;2.10;N;K
35;8;SLD;RUMIŃSKI Krzysztof;969;0.29;2.11;N;M
35;9;SLD;CHMIELEWSKA-SUJATA Monika;710;0.21;1.55;N;K
35;10;SLD;PIENIAK Jarosław;1805;0.54;3.93;N;M
35;11;SLD;RUTKOWSKI Bartłomiej;497;0.15;1.08;N;M
35;12;SLD;MALISZEWSKI Krzysztof;605;0.18;1.32;N;M
35;13;SLD;GULCZYŃSKI Marcin;389;0.12;0.85;N;M
35;14;SLD;LITMAN Ewa;721;0.22;1.57;N;K
35;15;SLD;JAKUBAS Daniel Stanisław;468;0.14;1.02;N;M
35;16;SLD;OLKOWSKA Małgorzata;574;0.17;1.25;N;K
35;17;SLD;NADOLNA Janina;386;0.12;0.84;N;K
35;18;SLD;PIOTROWSKA Anna Elżbieta;808;0.24;1.76;N;K
35;19;SLD;DALKOWSKA Beata;425;0.13;0.93;N;K
35;20;SLD;GRUCELA Bartosz;1975;0.60;4.30;N;M
35;1;PO;CICHOŃ Janusz Władysław;26402;7.96;30.08;T;M
35;2;PO;WASILEWSKA Anna;10982;3.31;12.51;T;K
35;3;PO;PAMPUCH Mirosław Józef;4447;1.34;5.07;N;M
35;4;PO;PAPKE Paweł;19415;5.85;22.12;T;M
35;5;PO;WOJCIECHOWSKA Anna;7391;2.23;8.42;N;K
35;6;PO;WROCHNA Artur Zenon;983;0.30;1.12;N;M
35;7;PO;CHMIELIŃSKI Igor;2077;0.63;2.37;N;M
35;8;PO;KONOPKA Marek;1892;0.57;2.16;N;M
35;9;PO;CZOPIŃSKA Małgorzata;1909;0.58;2.17;N;K
35;10;PO;LIPNICKI Edmund;637;0.19;0.73;N;M
35;11;PO;GÓRALSKA Elżbieta Maria;970;0.29;1.11;N;K
35;12;PO;OFIERSKA Małgorzata Dorota;659;0.20;0.75;N;K
35;13;PO;MAKSYMOWICZ Ewa Katarzyna;821;0.25;0.94;N;K
35;14;PO;MIERUŃSKI Zbigniew Jan;913;0.28;1.04;N;M
35;15;PO;KŁOCZKO Bartłomiej Artur;981;0.30;1.12;N;M
35;16;PO;CIBORSKI Tadeusz;731;0.22;0.83;N;M
35;17;PO;RAMOTOWSKI Adam Stanisław;1019;0.31;1.16;N;M
35;18;PO;LEWKOWICZ Magdalena;3307;1.00;3.77;N;K
35;19;PO;WAŚ Beata Katarzyna;577;0.17;0.66;N;K
35;20;PO;KUCHCIŃSKI Marcin Andrzej;1667;0.50;1.90;N;M
36;1;PSL;GRZYB Andrzej Marian;21214;4.62;36.10;T;M
36;2;PSL;WALKOWSKI Piotr;4498;0.98;7.65;N;M
36;3;PSL;KOBUS Bartosz Marek;4050;0.88;6.89;N;M
36;4;PSL;GÓRALCZYK Agnieszka Magdalena;2294;0.50;3.90;N;K
36;5;PSL;MARSZAŁEK Franciszek;3335;0.73;5.68;N;M
36;6;PSL;MAŁYCHA Wiesława;894;0.19;1.52;N;K
36;7;PSL;GRZESIEK Jan;3904;0.85;6.64;N;M
36;8;PSL;MARTYN Grzegorz Piotr;834;0.18;1.42;N;M
36;9;PSL;BANAŚ Małgorzata;1788;0.39;3.04;N;K
36;10;PSL;PIERZCHLEWICZ Piotr;515;0.11;0.88;N;M
36;11;PSL;KONOPKA Jacek;1051;0.23;1.79;N;M
36;12;PSL;PERSKI Janusz Aleksander;407;0.09;0.69;N;M
36;13;PSL;KUCHARSKA Beata;1285;0.28;2.19;N;K
36;14;PSL;PIEKARSKA-NOWAK Karolina Justyna;405;0.09;0.69;N;K
36;15;PSL;RYBACKA Agnieszka;909;0.20;1.55;N;K
36;16;PSL;MOTYLEWSKI Alojzy Ignacy;448;0.10;0.76;N;M
36;17;PSL;KRAKOWIAK Małgorzata;427;0.09;0.73;N;K
36;18;PSL;KOŻAŃSKA Kinga;350;0.08;0.60;N;K
36;19;PSL;WYSOTA Bożena Mariola;365;0.08;0.62;N;K
36;20;PSL;KINAL Dorota Katarzyna;1084;0.24;1.84;N;K
36;21;PSL;WASIELEWSKI Maciej Paweł;1907;0.42;3.25;N;M
36;22;PSL;KOBUS-MARCZAK Joanna Jolanta;671;0.15;1.14;N;K
36;23;PSL;KUBIAK Andrzej;983;0.21;1.67;N;M
36;24;PSL;GRABOWSKI Krzysztof Andrzej;5141;1.12;8.75;N;M
36;1;PiS;DZIEDZICZAK Jan Michał;60599;13.20;31.07;T;M
36;2;PiS;ŁAWNICZAK Tomasz;13496;2.94;6.92;T;M
36;3;PiS;MOSIŃSKI Jan;16479;3.59;8.45;T;M
36;4;PiS;MALĄG Marlena Magdalena;25695;5.60;13.17;T;K
36;5;PiS;KALETA Piotr Marek;12632;2.75;6.48;T;M
36;6;PiS;CZECHAK Lidia;11276;2.46;5.78;N;K
36;7;PiS;BIERŁA Leszek Józef;5508;1.20;2.82;N;M
36;8;PiS;SOWA Marek Jan;3153;0.69;1.62;N;M
36;9;PiS;MICHNIEWICZ Romuald Michał;1252;0.27;0.64;N;M
36;10;PiS;SÓJKA Katarzyna;15860;3.45;8.13;T;K
36;11;PiS;KUBIAK Agnieszka Beata;2362;0.51;1.21;N;K
36;12;PiS;KOZŁOWSKI Jerzy;1893;0.41;0.97;N;M
36;13;PiS;JANUSZKIEWICZ Piotr Józef;2098;0.46;1.08;N;M
36;14;PiS;DZIEDZIC Krzysztof Józef;2478;0.54;1.27;N;M
36;15;PiS;SZYMONIAK Czesław Jan;995;0.22;0.51;N;M
36;16;PiS;ŚNIEGOCKA Alicja Maria;4086;0.89;2.09;N;K
36;17;PiS;KALAK Sławomira Maria;1812;0.39;0.93;N;K
36;18;PiS;SŁOWIŃSKA Dorota;1626;0.35;0.83;N;K
36;19;PiS;JAGODZIŃSKI Maciej Antoni;1948;0.42;1.00;N;M
36;20;PiS;ANDRZEJEWSKA Teresa Małgorzata;2036;0.44;1.04;N;K
36;21;PiS;NAWROT Joanna;2121;0.46;1.09;N;K
36;22;PiS;SZCZERBAŃ Jan Franciszek;1344;0.29;0.69;N;M
36;23;PiS;BĄKOWSKI Marek;1756;0.38;0.90;N;M
36;24;PiS;PLICHTA Andrzej;2548;0.55;1.31;N;M
36;1;SLD;SZCZEPAŃSKI Wiesław Andrzej;23799;5.18;38.59;T;M
36;2;SLD;MAZUR Marek Miłosz;3538;0.77;5.74;N;M
36;3;SLD;PAWLICZAK Karolina Monika;14209;3.09;23.04;T;K
36;4;SLD;BŁAŻEJCZAK-KLECZEWSKA Beata;2932;0.64;4.75;N;K
36;5;SLD;WAJS Józef Włodzimierz;2293;0.50;3.72;N;M
36;6;SLD;SŁODOWY Zbigniew Edward;1294;0.28;2.10;N;M
36;7;SLD;KŁOSOWSKI Krzysztof;1056;0.23;1.71;N;M
36;8;SLD;SYNORACKI Krzysztof;1579;0.34;2.56;N;M
36;9;SLD;ZALESIŃSKI Zbigniew Stanisław;637;0.14;1.03;N;M
36;10;SLD;KĘDZIA Ewa;2167;0.47;3.51;N;K
36;11;SLD;HUMELT Bożena Maria;442;0.10;0.72;N;K
36;12;SLD;TRĄBKA Sławomir;811;0.18;1.31;N;M
36;13;SLD;STACHOWIAK Arkadiusz;610;0.13;0.99;N;M
36;14;SLD;SZYMAŃSKA Alina Bernadeta;784;0.17;1.27;N;K
36;15;SLD;CIEŚLAK Elżbieta;687;0.15;1.11;N;K
36;16;SLD;WITCZAK Violetta Małgorzata;744;0.16;1.21;N;K
36;17;SLD;STĘPNIAK Grzegorz;400;0.09;0.65;N;M
36;18;SLD;GURDEK Monika;341;0.07;0.55;N;K
36;19;SLD;MACHOWSKA Angelika Justyna;282;0.06;0.46;N;K
36;20;SLD;HIBNER Karol;675;0.15;1.09;N;M
36;21;SLD;KAŹMIERCZAK Bernardyna;476;0.10;0.77;N;K
36;22;SLD;JASZCZYK Grażyna Antonina;416;0.09;0.67;N;K
36;23;SLD;NOWACKI Konrad;1502;0.33;2.44;N;M
36;1;PO;WITCZAK Mariusz Sebastian;36120;7.87;31.83;T;M
36;2;PO;URBANIAK Jarosław Piotr;17767;3.87;15.66;T;M
36;3;PO;HENCZYCA Bożena Katarzyna;10689;2.33;9.42;N;K
36;4;PO;RUSIECKI Grzegorz Stanisław;12886;2.81;11.35;T;M
36;5;PO;BUDNIK Marzena Katarzyna;1905;0.41;1.68;N;K
36;6;PO;KOWALSKA Milena Magdalena;5886;1.28;5.19;N;K
36;7;PO;JAKUBOWSKI Szymon;4190;0.91;3.69;N;M
36;8;PO;KUSIAKIEWICZ Piotr;1989;0.43;1.75;N;M
36;9;PO;MOEGLICH Daniel Adam;549;0.12;0.48;N;M
36;10;PO;MARTUZALSKI Stanisław Franciszek;2116;0.46;1.86;N;M
36;11;PO;SOWA Aleksander Stanisław;3104;0.68;2.74;N;M
36;12;PO;GAGATEK Marcin Andrzej;2638;0.57;2.32;N;M
36;13;PO;WODZIŃSKA Marzena Renata;3499;0.76;3.08;N;K
36;14;PO;SZYMAŃSKI Sławomir;688;0.15;0.61;N;M
36;15;PO;WYSOGLĄD Wojciech;240;0.05;0.21;N;M
36;16;PO;BARCZYK Marcin;1695;0.37;1.49;N;M
36;17;PO;KOŁODZIEJ Aleksander Piotr;546;0.12;0.48;N;M
36;18;PO;CHOJNACKI Mariusz Marek;785;0.17;0.69;N;M
36;19;PO;WALCZAK Magdalena Izabela;825;0.18;0.73;N;K
36;20;PO;DZIUBKA Ewa;1239;0.27;1.09;N;K
36;21;PO;BALCER Urszula Maria;339;0.07;0.30;N;K
36;22;PO;MACHOWIAK Adriana Irena;573;0.12;0.50;N;K
36;23;PO;MOCEK Zuzanna;1200;0.26;1.06;N;K
36;24;PO;ŁUCZAK Alicja;2021;0.44;1.78;N;K
37;1;PSL;TOMCZAK Jacek Jerzy;9833;2.79;28.40;T;M
37;2;PSL;MAJDA Anna;6937;1.96;20.04;N;K
37;3;PSL;KAŹMIERCZAK Mirosława Katarzyna;2666;0.76;7.70;N;K
37;4;PSL;KOCAJ Władysław;1462;0.41;4.22;N;M
37;5;PSL;TOMICKI Marek Stanisław;1663;0.47;4.80;N;M
37;6;PSL;ŁYKOWSKI Piotr;861;0.24;2.49;N;M
37;7;PSL;STĘPA Teodor;1444;0.41;4.17;N;M
37;8;PSL;WESOŁOWSKI Marek Kazimierz;1035;0.29;2.99;N;M
37;9;PSL;PYRZYK Michał;2289;0.65;6.61;N;M
37;10;PSL;GUZIK Paweł Jerzy;811;0.23;2.34;N;M
37;11;PSL;ZIELIŃSKA Barbara;1278;0.36;3.69;N;K
37;12;PSL;STAJKOWSKA Izabela;538;0.15;1.55;N;K
37;13;PSL;REMISZ Urszula Barbara;415;0.12;1.20;N;K
37;14;PSL;CZAJKOWSKI Krzysztof Grzegorz;723;0.20;2.09;N;M
37;15;PSL;FRANKOWSKA Bożena Alina;547;0.15;1.58;N;K
37;16;PSL;MACIEJEWSKA Irena Elżbieta;649;0.18;1.87;N;K
37;17;PSL;BRZOSKI Bernard Marek;458;0.13;1.32;N;M
37;18;PSL;BERLIK Jerzy Andrzej;1011;0.29;2.92;N;M
37;1;PiS;HOFFMANN Zbigniew Grzegorz;42859;12.14;25.67;T;M
37;2;PiS;CZARNECKI Witold Wojciech;16502;4.67;9.88;T;M
37;3;PiS;DOLATA Zbigniew;23116;6.55;13.84;T;M
37;4;PiS;BARTOSIK Ryszard;17338;4.91;10.38;T;M
37;5;PiS;GALEMBA Leszek Ryszard;16521;4.68;9.89;T;M
37;6;PiS;OSTROWSKI Krzysztof Jan;11934;3.38;7.15;N;M
37;7;PiS;WASZKOWIAK Marek Henryk;3195;0.90;1.91;N;M
37;8;PiS;POPKOWSKI Robert Adam;8691;2.46;5.21;N;M
37;9;PiS;WOŹNIAK Anna;5785;1.64;3.46;N;K
37;10;PiS;WOJNA Paweł;3059;0.87;1.83;N;M
37;11;PiS;SZYKOWNA Anita Aldona;2617;0.74;1.57;N;K
37;12;PiS;WIŚNIEWSKA-ZABŁOCKA Małgorzata;3148;0.89;1.89;N;K
37;13;PiS;DERUCKA-KOŁATA Emilia;857;0.24;0.51;N;K
37;14;PiS;GRABOWSKI Łukasz;1776;0.50;1.06;N;M
37;15;PiS;CICHACKA Małgorzata Marta;1886;0.53;1.13;N;K
37;16;PiS;BARTKOWIAK Jacek Dariusz;1545;0.44;0.93;N;M
37;17;PiS;MUSIAŁEK Halina;1839;0.52;1.10;N;K
37;18;PiS;ITMAN Zofia Mariola;4297;1.22;2.57;N;K
37;1;SLD;NOWAK Paulina;14730;4.17;27.75;N;K
37;2;SLD;TOMASZEWSKI Tadeusz;17515;4.96;32.99;T;M
37;3;SLD;WNUK Andrzej Jacek;1963;0.56;3.70;N;M
37;4;SLD;NAWROCKI Ryszard Piotr;3515;1.00;6.62;N;M
37;5;SLD;GALĘBA Robert;3308;0.94;6.23;N;M
37;6;SLD;MACIEJEWSKA Joanna Maria;2468;0.70;4.65;N;K
37;7;SLD;KLECZEWSKI Paweł;481;0.14;0.91;N;M
37;8;SLD;KUBICKA-SZTUL Krystyna;904;0.26;1.70;N;K
37;9;SLD;JARONIEWSKA Jadwiga Elżbieta;415;0.12;0.78;N;K
37;10;SLD;SIKORSKI Marek;1280;0.36;2.41;N;M
37;11;SLD;PAROL Kacper;1554;0.44;2.93;N;M
37;12;SLD;STAWICKI Leszek Grzegorz;348;0.10;0.66;N;M
37;13;SLD;PRZYBYŁA Sylwia;956;0.27;1.80;N;K
37;14;SLD;BUNALSKA Martyna;255;0.07;0.48;N;K
37;15;SLD;BARTKOWIAK Paweł;502;0.14;0.95;N;M
37;16;SLD;CZAPCZYK Tomasz;380;0.11;0.72;N;M
37;17;SLD;BĄK Anna;968;0.27;1.82;N;K
37;18;SLD;WILCZEWSKI Dariusz;1548;0.44;2.92;N;M
37;1;PO;NOWAK Tomasz Piotr;23693;6.71;32.77;T;M
37;2;PO;STĘPIEŃ Miłosława Dorota;5113;1.45;7.07;N;K
37;3;PO;HENNIG-KLOSKA Paulina;16813;4.76;23.26;T;K
37;4;PO;MOKRACKI Artur Piotr;5700;1.61;7.88;N;M
37;5;PO;NIEWIAROWSKI Ireneusz;4571;1.29;6.32;N;M
37;6;PO;CIESIELSKI Grzegorz Józef;1740;0.49;2.41;N;M
37;7;PO;SZURGOT Andrzej;1840;0.52;2.55;N;M
37;8;PO;KUBIAK Barbara;2185;0.62;3.02;N;K
37;9;PO;GAŁAN Piotr;980;0.28;1.36;N;M
37;10;PO;URBANEK Hieronim Michał;779;0.22;1.08;N;M
37;11;PO;WINIARSKA Danuta;1044;0.30;1.44;N;K
37;12;PO;NISZCZAK Inez Magdalena;1260;0.36;1.74;N;K
37;13;PO;KUBISIAK Piotr;711;0.20;0.98;N;M
37;14;PO;MAREK Alicja Teresa;625;0.18;0.86;N;K
37;15;PO;ŚMIGASZEWSKI Stefan Julian;140;0.04;0.19;N;M
37;16;PO;MATLEWSKA Żanetta Magdalena;950;0.27;1.31;N;K
37;17;PO;BUDZIŃSKA Mariola;568;0.16;0.79;N;K
37;18;PO;PILAK Dariusz Józef;3583;1.01;4.96;N;M
38;1;PSL;PASZYK Krzysztof Michał;13585;3.89;28.09;T;M
38;2;PSL;PARDA Błażej Łukasz;5675;1.63;11.73;N;M
38;3;PSL;TETERUS Tadeusz Krzysztof;4209;1.21;8.70;N;M
38;4;PSL;MACIEJEWSKI Jarosław Zygmunt;1546;0.44;3.20;N;M
38;5;PSL;KRANC Tomasz Bronisław;2414;0.69;4.99;N;M
38;6;PSL;PISZCZEK Marcin;1898;0.54;3.92;N;M
38;7;PSL;LINKIEWICZ-MENDEL Agnieszka;1526;0.44;3.15;N;K
38;8;PSL;KWAŚNIEWICZ Józef Kazimierz;2155;0.62;4.46;N;M
38;9;PSL;KORPIK Anna;1672;0.48;3.46;N;K
38;10;PSL;HERMASZCZUK Julian Marian;2057;0.59;4.25;N;M
38;11;PSL;LUBIŃSKA Jolanta Jadwiga;794;0.23;1.64;N;K
38;12;PSL;BEJMA Małgorzata Anna;2042;0.59;4.22;N;K
38;13;PSL;NAWROT Lucyna Hanna;1040;0.30;2.15;N;K
38;14;PSL;KRÓL Sławomira Jadwiga;1224;0.35;2.53;N;K
38;15;PSL;SZTYCH Daniel;1738;0.50;3.59;N;M
38;16;PSL;GALAS Maria Teresa;1782;0.51;3.68;N;K
38;17;PSL;ŁANOSZKA Radosław Paweł;1018;0.29;2.10;N;M
38;18;PSL;GÓRNY Bartłomiej Wojciech;1996;0.57;4.13;N;M
38;1;PiS;CZARNECKI Krzysztof Władysław;38116;10.92;30.64;T;M
38;2;PiS;KUBIAK Marta Ryszarda;13191;3.78;10.60;T;K
38;3;PiS;PIECHOWIAK Grzegorz;9232;2.64;7.42;T;M
38;4;PiS;PORZUCEK Marcin Bartosz;27077;7.76;21.77;T;M
38;5;PiS;ZIELIŃSKI Michał Witold;8774;2.51;7.05;N;M
38;6;PiS;BANAŚ Dorota;8716;2.50;7.01;N;K
38;7;PiS;FLEMING Bogdan Włodzimierz;1534;0.44;1.23;N;M
38;8;PiS;NIJAKA Danuta Maria;3097;0.89;2.49;N;K
38;9;PiS;JANKOWSKA Maja Małgorzata;1868;0.54;1.50;N;K
38;10;PiS;FELCYN Józef;1050;0.30;0.84;N;M
38;11;PiS;MILER Maria Lidia;1060;0.30;0.85;N;K
38;12;PiS;KASPRZAK Robert Piotr;1359;0.39;1.09;N;M
38;13;PiS;OKPISZ Andrzej Janusz;982;0.28;0.79;N;M
38;14;PiS;PRĘTKOWSKI Rafał;1044;0.30;0.84;N;M
38;15;PiS;PIETRUCZUK Wiesław;663;0.19;0.53;N;M
38;16;PiS;MUZYKA Emilia;1638;0.47;1.32;N;K
38;17;PiS;KARDASZ Maria Joanna;1433;0.41;1.15;N;K
38;18;PiS;BŁASZCZYK Krzysztof Jakub;3558;1.02;2.86;N;M
38;1;SLD;STANDERSKI Dariusz Marian;12560;3.60;27.10;N;M
38;2;SLD;AJCHLER Romuald Kazimierz;14438;4.14;31.15;T;M
38;3;SLD;BOCIAN Kamil Bartosz;3131;0.90;6.75;N;M
38;4;SLD;GRZECHOWIAK Agnieszka Magdalena;3417;0.98;7.37;N;K
38;5;SLD;JÓZEFOWSKA Katarzyna;1601;0.46;3.45;N;K
38;6;SLD;WILK-BARAN Anna Elżbieta;995;0.29;2.15;N;K
38;7;SLD;FLIEGER Jacek Tadeusz;595;0.17;1.28;N;M
38;8;SLD;SMYKOWSKA Karolina;1179;0.34;2.54;N;K
38;9;SLD;ŚLIWAK Stanisław Tomasz;684;0.20;1.48;N;M
38;10;SLD;BIRULA Paulina;802;0.23;1.73;N;K
38;11;SLD;MELIŃSKI Andrzej;354;0.10;0.76;N;M
38;12;SLD;MINGE Natalia Ewa;1219;0.35;2.63;N;K
38;13;SLD;KAPLANSKYY Maksym;288;0.08;0.62;N;M
38;14;SLD;BUŚKO Patrycja Monika;655;0.19;1.41;N;K
38;15;SLD;BILON Marta Grażyna;649;0.19;1.40;N;K
38;16;SLD;MIĘSIKOWSKI Jakub Paweł;170;0.05;0.37;N;M
38;17;SLD;MAŃKOWSKA Hanna;1394;0.40;3.01;N;K
38;18;SLD;CUKIER Adam Roman;2224;0.64;4.80;N;M
38;1;PO;JANYSKA Maria Małgorzata;30783;8.82;28.82;T;K
38;2;PO;RUTNICKI Jakub Adam;39344;11.27;36.84;T;M
38;3;PO;KAMIŃSKA-LECH Iwona Maria;3375;0.97;3.16;N;K
38;4;PO;AJCHLER Zbigniew Czesław;6654;1.91;6.23;N;M
38;5;PO;MUNYAMA Killion Munzele;7764;2.22;7.27;T;M
38;6;PO;SZOPIŃSKI Henryk Marian;5707;1.64;5.34;N;M
38;7;PO;TUŁODZIECKA-ADAMS Dorota Ewa;335;0.10;0.31;N;K
38;8;PO;MROZKOWIAK Janusz;3610;1.03;3.38;N;M
38;9;PO;URYZAJ Karolina;692;0.20;0.65;N;K
38;10;PO;POSZWA Krzysztof;2561;0.73;2.40;N;M
38;11;PO;WRÓBLEWSKI Artur Łukasz;765;0.22;0.72;N;M
38;12;PO;WOJCIECHOWSKI Tomasz Marek;906;0.26;0.85;N;M
38;13;PO;NOWAKOWSKA Lidia;825;0.24;0.77;N;K
38;14;PO;DOLECKI Arkadiusz Jerzy;427;0.12;0.40;N;M
38;15;PO;SROKA Magdalena;744;0.21;0.70;N;K
38;16;PO;KOWALSKA Agnieszka Małgorzata;955;0.27;0.89;N;K
38;17;PO;JEWSZEL-CHABERSKA Maria Małgorzata;151;0.04;0.14;N;K
38;18;PO;LIPSKI Rafał Maciej;1212;0.35;1.13;N;M
39;1;PSL;JANKOWIAK Wojciech;13408;2.61;42.06;N;M
39;2;PSL;ZYDORCZAK Włodzimierz Andrzej;977;0.19;3.07;N;M
39;3;PSL;KRAKOWIAK Julia Maria;2467;0.48;7.74;N;K
39;4;PSL;KALEMBA Marcin Krzysztof;2474;0.48;7.76;N;M
39;5;PSL;BAUMGART Marek Piotr;1762;0.34;5.53;N;M
39;6;PSL;BRZEZIŃSKA Agnieszka Adriana;1300;0.25;4.08;N;K
39;7;PSL;BŁOCHOWIAK Arkadiusz Stanisław;675;0.13;2.12;N;M
39;8;PSL;MANIKOWSKA-KRAWIEC Grażyna Maria;664;0.13;2.08;N;K
39;9;PSL;PAWAŁOWSKI Sylwester;556;0.11;1.74;N;M
39;10;PSL;WOŚKOWIAK Wojciech Tadeusz;697;0.14;2.19;N;M
39;11;PSL;WICHER Aneta Iwona;777;0.15;2.44;N;K
39;12;PSL;FRĄCKOWIAK Szymon;985;0.19;3.09;N;M
39;13;PSL;KACZMAREK Urszula Teresa;677;0.13;2.12;N;K
39;14;PSL;PAWŁOWSKA Miranda Beata;372;0.07;1.17;N;K
39;15;PSL;KLIMEK Rafał;624;0.12;1.96;N;M
39;16;PSL;TOMCZAK Michał Bartłomiej;1170;0.23;3.67;N;M
39;17;PSL;WŁODARCZYK Martyna Maria;509;0.10;1.60;N;K
39;18;PSL;KOSTANIAK Olga Sara;475;0.09;1.49;N;K
39;19;PSL;BEER Marek Stanisław;607;0.12;1.90;N;M
39;20;PSL;SIEMIŃSKI Paweł Czesław;699;0.14;2.19;N;M
39;1;PiS;EMILEWICZ Jadwiga Katarzyna;43958;8.54;33.73;T;K
39;2;PiS;DZIUBA Tadeusz Antoni;14213;2.76;10.91;N;M
39;3;PiS;SZYNKOWSKI VEL SĘK Szymon Andrzej;24233;4.71;18.60;T;M
39;4;PiS;STRYJSKA Małgorzata Irena;2568;0.50;1.97;N;K
39;5;PiS;ZYSK Tadeusz;7134;1.39;5.47;N;M
39;6;PiS;WRÓBLEWSKI Bartłomiej Piotr;22181;4.31;17.02;T;M
39;7;PiS;SOMMERFELD Jacek;3462;0.67;2.66;N;M
39;8;PiS;CZERWIŃSKI Zbigniew;1922;0.37;1.47;N;M
39;9;PiS;RACZKOWSKI Mateusz Kacper;548;0.11;0.42;N;M
39;10;PiS;ŻELAZNY Filip;2035;0.40;1.56;N;M
39;11;PiS;STACHOWIAK-GAUDEN Anna;800;0.16;0.61;N;K
39;12;PiS;BRZOZOWSKA Iwona Anna;1117;0.22;0.86;N;K
39;13;PiS;KRZYŻANOWSKA-WALASZCZYK Ewa Urszula;535;0.10;0.41;N;K
39;14;PiS;SZELĄGOWSKI Piotr Adam;797;0.15;0.61;N;M
39;15;PiS;BRATKOWSKI Wojciech;492;0.10;0.38;N;M
39;16;PiS;KULECZKA-DRZEWIECKA Ewa;928;0.18;0.71;N;K
39;17;PiS;MARKIEWICZ Marian Jan;553;0.11;0.42;N;M
39;18;PiS;DALESZYŃSKA Marta Ewa;644;0.13;0.49;N;K
39;19;PiS;WŁODARCZAK Katarzyna Barbara;979;0.19;0.75;N;K
39;20;PiS;DEMBIŃSKI Krzysztof Henryk;1220;0.24;0.94;N;M
39;1;SLD;UEBERHAN Katarzyna;33373;6.49;39.34;T;K
39;2;SLD;WACHOWSKA-KUCHARSKA Anna Małgorzata;7334;1.43;8.65;N;K
39;3;SLD;KRETKOWSKA Katarzyna Maria;16061;3.12;18.93;T;K
39;4;SLD;KANIA Henryk;3981;0.77;4.69;N;M
39;5;SLD;URBAŃSKA Beata Kinga;2113;0.41;2.49;N;K
39;6;SLD;SZLINDER Maciej Karol;1548;0.30;1.82;N;M
39;7;SLD;WOJCIECHOWSKA Magdalena Adrianna;2017;0.39;2.38;N;K
39;8;SLD;MAJEWSKI Dawid;1303;0.25;1.54;N;M
39;9;SLD;MONDRY Marek Ireneusz;1282;0.25;1.51;N;M
39;10;SLD;OWSIANNA Halina Maria;2315;0.45;2.73;N;K
